date,product_gtin,competition_price,price,freight_value,commission_product_olist,commission_freight_olist,orders,product_type,product_type_group,stock_max,stock_min,stock_avg,price_max,price_min,price_avg,offer_max,offer_min,offer_avg,weekday
2020-02-14,7908243600137,155.43,164.065,13.985,0.2,0.2,4.0,Kit para cabelo,beleza_saude,524.0,524.0,524.0,172.7,172.7,172.70000000000002,172.7,172.7,172.70000000000002,4
2020-02-15,7908243600137,155.43,171.77866666666665,10.429333333333334,0.20000000000000004,0.20000000000000004,15.0,Kit para cabelo,beleza_saude,523.0,506.0,514.4392523364486,172.7,172.7,172.70000000000036,172.7,172.7,172.70000000000036,5
2020-02-16,7908243600137,155.43,172.70000000000002,9.603636363636364,0.19999999999999998,0.19999999999999998,11.0,Kit para cabelo,beleza_saude,505.0,495.0,500.0,172.7,172.7,172.70000000000013,172.7,172.7,172.70000000000013,6
2020-02-17,7908243600137,166.25,171.40449999999993,9.141999999999998,0.20000000000000004,0.20000000000000004,20.0,Kit para cabelo,beleza_saude,494.0,477.0,485.48039215686276,172.7,172.7,172.70000000000033,172.7,172.7,172.70000000000033,0
2020-02-18,7908243600137,166.25,168.3825,6.955,0.20000000000000004,0.20000000000000004,16.0,Kit para cabelo,beleza_saude,527.0,465.0,471.27777777777777,172.7,172.7,172.70000000000016,172.7,172.7,172.70000000000016,1
2020-02-19,7908243600137,166.25,170.88210526315785,5.777894736842105,0.20000000000000007,0.20000000000000007,19.0,Kit para cabelo,beleza_saude,464.0,447.0,456.93975903614455,172.7,172.7,172.70000000000024,172.7,172.7,172.70000000000024,2
2020-02-20,7908243600137,155.38,172.70000000000002,6.537000000000001,0.19999999999999998,0.19999999999999998,10.0,Kit para cabelo,beleza_saude,446.0,437.0,441.3137254901961,172.7,172.7,172.69999999999993,172.7,172.7,172.69999999999993,3
2020-02-21,7908243600137,155.38,172.70000000000002,5.555,0.19999999999999998,0.19999999999999998,6.0,Kit para cabelo,beleza_saude,436.0,428.0,431.9433962264151,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,4
2020-02-22,7908243600137,155.38,172.7,5.355,0.2,0.2,2.0,Kit para cabelo,beleza_saude,427.0,424.0,425.44444444444446,172.7,172.7,172.69999999999993,172.7,172.7,172.69999999999993,5
2020-02-23,7908243600137,155.38,166.22375000000002,5.5575,0.19999999999999998,0.19999999999999998,8.0,Kit para cabelo,beleza_saude,424.0,418.0,421.0731707317073,172.7,172.7,172.69999999999987,172.7,172.7,172.69999999999987,6
2020-02-24,7908243600137,155.38,172.70000000000002,7.285,0.19999999999999998,0.19999999999999998,8.0,Kit para cabelo,beleza_saude,435.0,413.0,416.24242424242425,172.7,172.7,172.6999999999999,172.7,172.7,172.6999999999999,0
2020-02-25,7908243600137,155.38,172.70000000000002,4.1971428571428575,0.19999999999999998,0.19999999999999998,7.0,Kit para cabelo,beleza_saude,412.0,405.0,408.4468085106383,172.7,172.7,172.69999999999987,172.7,172.7,172.69999999999987,1
2020-02-26,7908243600137,155.38,172.7,1.2146153846153847,0.2,0.2,13.0,Kit para cabelo,beleza_saude,404.0,394.0,399.1111111111111,172.7,172.7,172.7000000000001,172.7,172.7,172.7000000000001,2
2020-02-27,7908243600137,155.38,172.6999999999999,0.0,0.2000000000000001,0.2000000000000001,30.0,Kit para cabelo,beleza_saude,393.0,365.0,379.85714285714283,172.7,172.7,172.7000000000005,172.7,172.7,172.7000000000005,3
2020-02-28,7908243600137,155.38,171.48058823529405,0.04411764705882353,0.2000000000000001,0.2000000000000001,34.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,4
2020-02-29,7908243600137,155.38,171.1627272727272,0.2727272727272727,0.20000000000000007,0.20000000000000007,22.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,5
2020-03-01,7908243600137,155.38,172.6999999999999,0.0,0.20000000000000007,0.20000000000000007,23.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,6
2020-03-02,7908243600137,155.38,172.69999999999993,0.07894736842105263,0.20000000000000007,0.20000000000000007,19.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,0
2020-03-03,7908243600137,155.38,172.70000000000002,6.314,0.19999999999999998,0.19999999999999998,10.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,1
2020-03-04,7908243600137,161.0,172.7,25.668,0.2,0.2,5.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,2
2020-03-05,7908243600137,172.7,177.02,22.650000000000002,0.2,0.2,5.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,3
2020-03-06,7908243600137,172.7,179.9,13.037500000000001,0.2,0.2,4.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,4
2020-03-07,7908243600137,172.7,179.9,24.566,0.2,0.2,5.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,5
2020-03-08,7908243600137,172.7,179.9,16.0825,0.2,0.2,4.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,6
2020-03-09,7908243600137,152.91,173.23333333333335,15.453333333333333,0.20000000000000004,0.20000000000000004,3.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,0
2020-03-10,7908243600137,152.91,166.0288235294118,14.187647058823531,0.20000000000000004,0.20000000000000004,17.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,1
2020-03-11,7908243600137,152.91,166.4714285714286,18.39357142857143,0.2,0.2,14.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,2
2020-03-12,7908243600137,161.4,168.61,11.755454545454546,0.19999999999999998,0.19999999999999998,11.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,3
2020-03-13,7908243600137,161.4,140.67,13.23,0.2,0.2,1.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,4
2020-03-14,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,5
2020-03-15,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,6
2020-03-16,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,0
2020-03-17,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,1
2020-03-18,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,2
2020-03-19,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,3
2020-03-20,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,4
2020-03-21,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,5
2020-03-22,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,6
2020-03-23,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,0
2020-03-24,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,1
2020-03-25,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,2
2020-03-26,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,3
2020-03-27,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,4
2020-03-28,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,5
2020-03-29,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,6
2020-03-30,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,0
2020-03-31,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,1
2020-04-01,7908243600137,161.4,172.69999999999996,,,,0.0,Kit para cabelo,beleza_saude,364.0,362.0,362.94117647058823,172.7,172.7,172.69999999999996,172.7,172.7,172.69999999999996,2
