product_sku,gtin,canonical_sku,qty_orders,gmv,curve
PRDGBTU4AGWWETOE,7020002348712,PRDVOJH406TQ04T5,1,"519,12",B
PRDLXRV2J5R8KWAF,4085400291001,PRDYP5FW2KGY7RO8,1,"429,79",B
PRDTOQIK1V370EYU,7909463011772,PRDUXBLY2CLZQ2FW,10,"505,38",B
PRDL6TZEY9CSGYY0,7898085820575,PRDB1MHU6PNNOCTN,8,"453,82",B
PRD8L2MIUI1MTDYA,7010639440170,PRDT8LUK8V0J4GDF,1,"315,44",B
PRDBDZY9YXIVS5CH,7898506438969,PRD6ZFYKHUDIL4R7,4,"381,96",B
PRDGWEY91ZBPJP0V,7430870912210,PRDIRWKOX8S01WCF,1,"206,26",B
PRD5MJYO6XO38PFE,4260165873406,PRDBWAL8JR3NKQ3F,1,"287,09",B
PRDXGCSMYM0V0GDY,7898581881711,PRDHV7WY1W6M0QXK,1,"351,41",B
PRDPBYA2C9YW7IHT,2960000081967,PRD080OSMP636H68,3,"189,93",B
PRDI8E2WFKIVGHS7,7909463809010,PRDJSOTK5MCKMY6W,5,"388,92",B
PRDC50XDTRT98AKN,7891051029583,PRDSLQAIQ9ROVFCE,5,"281,23",B
PRDLF73XTGA12N7L,2960000133550,PRD586W5RMMQMOYC,2,"544,15",B
PRDMQXO5FGZRXG7Y,7891000000755,PRDQJF0Q5SVYY51K,1,"443,92",B
PRDB0P7BLZLF9541,7896580633249,PRDGL34TITGQOMZM,3,"645,21",B
PRD4F23ZDLIYP66A,639853121220,PRD2HHTRYX946OQT,11,"672,36",B
PRD72J11S203RGZR,82184046791,PRD5LEUXF6EEPTID,1,"416,54",B
PRDWRXRKPB6MB9CC,34264495326,PRDD1YWFKKVDZZD5,4,"566,75",B
PRD5GELQ5W9Z5KJD,6012507378364,PRD1ZXFHJATUKLJ0,3,"293,56",B
PRDTFIO7IOK1KK6Z,2960000074983,PRDJ18PBGFRWVN3W,2,"215,14",B
PRDC3E40789CEU5B,7435589055531,PRDRN54TQ1XF7L37,2,"187,21",B
PRD5TB9UHE01EW8F,783320851094,PRDUZN2VBZZBKV5N,1,"251,46",B
PRDRB8CGKL2E2QA2,7899706170253,PRDOD6724DEHDM0O,1,"352,92",B
PRDFLKCMV3LKNN6L,7908157100242,PRD757QL9L85ZLA9,1,"523,48",B
PRDKKT6BGGUM86AZ,7893333333364,PRDTP5IG3YAHQZTV,1,"201,6",B
PRDV3H0HH1R7FFJ6,6943206702368,PRD7FO888403EZMJ,1,"291,93",B
PRDUMCGIV6JPL50X,889698364676,PRD0H4C4WGZ4VX8Q,2,252,B
PRDFWGQT9GF8S3HW,6926528432311,PRD0UBYASJOXNGHY,4,"200,84",B
PRDQW982CJ01TW8N,7432536913081,PRDLUEPZI9GSR3MI,2,"429,08",B
PRDJNZD0NU2G57AR,4585878028357,PRD7B1MFCWCGVPHJ,1,300,B
PRDPWW2WWFD1S217,2960000205912,PRD18MWO29I4LXTO,3,"276,44",B
PRD3YWHH7247MJZX,7898193140435,PRDP50GYM80GMLEC,6,"205,75",B
PRDKQPTW5RRFRX6K,742186937359,PRDKU53G0L7I1C3M,6,"289,19",B
PRD6IQYOVHQFGTJ0,7893689813213,PRDKY0HBENZXNVZD,1,"460,18",B
PRDJJ4IV0JJO330F,7899406376399,PRDCFR79BRHAN05R,2,"366,92",B
PRDMSUXD4LGDONR4,7898647710504,PRDMSUXD4LGDONR4,2,"384,74",B
PRD1ZMTV3IRIZI9X,2960000037551,PRDZG3Y9ABTAPONZ,4,"202,83",B
PRD6ZLWVDL5V0S9G,7898678770096,PRD7JP8Y8PENYKZ0,3,"314,81",B
PRDAEWMFMXUSE0OR,2960000342419,PRDHJO9MK3PQ6QAC,1,"253,05",B
PRDT3H0RU4QCUGOO,7899621108287,PRDJDAH4LNCG1U3O,4,"230,85",B
PRDSOFG2QEMSH8NM,7898666850274,PRDFP4E5HG4YMIWU,1,"222,79",B
PROC33813709748,7899952268315,PROC33813709748,1,"278,29",B
PRDJBJG9VYSW4VI1,7898589010465,PRDAN4VZV0ANX7RH,7,"443,28",B
PRDGIWK4G0RS5OMI,7898523727275,PRDEAS4MNLXDXU92,2,"402,39",B
PRDRKGH04PTTY2R9,653437599090,PRD51LD78BC84PCZ,1,"736,37",B
PRDJT26FIZOML9SG,8975642314544,PRD7T2Z1U659Y2GY,3,"206,97",B
PRO0E6285ED8B1E,7899961740895,PRO0E6285ED8B1E,3,"215,01",B
PRD7OYHOFZS6ZRVT,7909463598570,PRD8SDT8SD7OFENR,1,"570,29",B
PRDUEHRYRCCNN38M,86800097679,PRDAMU5GM9Q9B3D8,2,"195,01",B
PRD5NZFR69GEOYJ9,7897270191124,PRDDEYWNBB459BGA,2,"660,98",B
PRDGCKYDBJPVBIM9,789802455255,PRDXW4617RLE3QDZ,6,"413,91",B
PRD0ILFKEPB36ORJ,603149317123,PRDPHQGQQA7QTSPH,12,"684,25",B
PRDS90E3OFX54LBU,5000159462129,PRD2OWW5RIE8091L,4,"203,44",B
PRDL8I2B1GA9OXIO,7895099504903,PRDJTKFBROAQK649,5,"229,85",B
PRDDUHJNEJ6CP27J,2960000185337,PRDNRMY834WIC7PH,5,"500,27",B
PRDIFNFU1XKFDR2K,7899704680235,PRDBNH4RKCEBG66A,6,"193,22",B
PRDWTGN7RKYN3V0Q,7908101107976,PRDHNHEK5TNKEYP1,1,"310,33",B
PRDXU8O2T655WJZ6,17896075712449,PRDDOPMGF86UE4TS,25,"309,49",B
PRDD73K8OVDQPCK0,7894621185573,PRDY8YQGXR3Q4WXV,1,"290,93",B
PRDE50JU5WMVGYL5,7891228496606,PRDW4N9XJK38G02B,4,"275,76",B
PRDIP972SYCEKEUE,7896182008230,PRDRAYTDFHV1Z6OP,1,"192,49",B
PRDDQZ859W66NKCQ,7908169313739,PRD1DOTLBEP5FLIG,6,"476,98",B
PRD4I9NQD9TLE6DB,7899847753377,PRDSVFTXZU981BOA,2,"214,23",B
PRDJBCOQCODHPEWC,7896176775971,PRDFHARV826LLUON,4,"179,44",B
PRD4HRLRODTHT9TO,7897013581717,PRDFCGP76RRW2OGG,4,"600,5",B
PRDXCNVYZELNO27E,7898904361616,PRDQEMLKIJQFFERV,3,"222,14",B
PRDOZQ23I8JCMM4F,7898605640461,PRDB79DFJT6GEBON,3,"375,57",B
PRDO53LYRO0SBH9S,7893689679338,PRD9IRLZTIJ4E1BL,1,"399,04",B
PRDJ1Q0N1CZ2IW43,7890012113613,PRD86AIMABLJB2XH,2,"259,46",B
PRDS3E07S6EZ425T,2960000462483,PRDSJIXAISI57JCT,8,"436,93",B
PRDMASDDR4LKJ0MI,7898585610799,PRDD33Z7IBYJO07Z,5,"273,67",B
PRDWH069VY46I4CC,7897425801120,PRDCP25NTIF6EXAU,1,"369,89",B
PRDA31PCN5MGKAEE,2960000113538,PRDFWWFO2FZPLQ1I,3,"232,19",B
PRD8V8Q80WE249SZ,7891371047625,PRD8U9VNLSQINV44,2,"191,44",B
PRDPBMBSZNJD3IIT,7898536470823,PRDCBPTMOHC5OQ8M,3,"448,79",B
PRDHRLSPXPRTIF7I,73228106052,PRDHRLSPXPRTIF7I,1,"325,77",B
PRD8BKCBSXV5BA00,7437466390223,PRD4Y97CP898GCAP,1,"252,98",B
PRD2RKJKHELIL92K,7895792017304,PRDTRW6642DNYESX,3,"202,94",B
PRD1APIDYEJHGO8U,8053672994735,PRD1NCY7ZCTL2T0K,1,"198,89",B
PRDIUT1XM3VH1801,8944780948850,PRD568H2AC7C4QTH,1,"262,42",B
PRDCBCOF64Z89A3L,7898662382151,PRDAH33NN12OBBH0,1,"236,32",B
PRD2OSBXCHLQHKPM,7908163803007,PRDVX1751NKEQE31,1,"408,12",B
PRDOMU7HJJADQF5J,6933126200518,PRD0T2Q7S9UM7V17,7,"610,7",B
PRD8UHLW0YAJ5PJH,49694508997,PRDKUJQ1ODM6YG6M,1,"632,96",B
PRDB9OO9497H2K71,7702094190034,PRDDDBQYXE1YADZL,6,"232,38",B
PRDPUKBN7DF5ZV7S,7894088000242,PRDEJIK2ON011JN5,1,"213,65",B
PRD4HQ7IV8UAPTAD,7890000060547,PRD69UGLRY3DIGM0,13,"549,01",B
PRDSVRHKL8YCJLIA,7898657332239,PRDPA326TTDLN5XV,3,"353,66",B
PRD7ZK2LD1H45OMH,7891060203189,PRDIRTVGHGTIGDBF,7,"598,64",B
PRDNSQJ4MZBDIRPQ,6946943865792,PRD23T736M8V2ONM,1,"421,86",B
PRDD8QRIKXI1HK9T,630509756223,PRDBKTUT381OPZX3,2,"568,32",B
PRD10E3DNSAX98WW,7897280339417,PRD10E3DNSAX98WW,1,"560,45",B
PRDIFWNLCLWDJAGU,9788483693186,PRD5DD0XEU5RB7DZ,2,"258,5",B
PRDE5CD2TV3LC0S7,843367115228,PRDVHR4V5SJEOOYW,1,"213,14",B
PRDZ7LGV8FH41TQ8,7908157700077,PRD6PYDIINV5V9ZE,4,"336,1",B
PRD4GY7KQC0OXT9X,7682302200321,PRDYPO50JKVWTJ5R,1,"194,22",B
PRDUMPDK91QLFF79,7898384810024,PRDB3HFVT3DTYM0A,2,"628,4",B
PRDRH8Y3TXD34I5G,7898603641750,PRD3FYGI99IV5QMC,5,"506,55",B
PRDJH14OWA07OL2F,7424122737232,PRD07DDLHV8SWZEX,1,"311,65",B
PRDWBIKD0PL3RUA4,2960000359806,PRD3XJYC28RD5MUP,3,"180,79",B
PRD94INY5WS8ZIOV,7892494004533,PRDXBR6OCROU0RBE,1,"180,52",B
PRDE2S54RPIHAX1V,7430132448730,PRDKQSSJBKE5JM13,11,"626,71",B
PRDU28N5LFGCA47S,7898326240209,PRD0DS8CMGWS7GRN,2,"326,17",B
PRDGYY7GCTE4JCCZ,7898523231017,PRDPGNEW84WUESON,2,"665,92",B
PRDPLIE835KG6ZJP,7611160705129,PRDA7WXK0F8FA3QS,2,"228,58",B
PRDXT7BXX0FUAOCY,7898625661071,PRDOW20GD7OQW4C8,2,"277,26",B
PRDVN160N2O35W41,6905792030201,PRDJE43YNXL15OF8,8,"477,25",B
PRDCYYG72XEI76UA,3528705562304,PRDJUBYCNTYE8FFF,1,"281,7",B
PRDQXX9TNYEMSHTF,6781091056810,PRDKC4WJVID9BNOC,1,"233,91",B
PRDHYSGCARYY5ZE7,7171208422475,PRDQ9IJ65LUHLV1J,6,"200,31",B
PRDF73VDAQFA64A9,7895487798419,PRD83GAZSL5VZK5D,2,"172,32",B
PRDUYMMHNX9Y0Z7T,671072038248,PRDBG4EGY3V3KQVL,2,"216,98",B
PRDC5SUP2QJF1L88,7899882304732,PIOVEB0P4FAIGRR9,2,"183,42",B
PRD9VA55MC0I27AJ,7890201094952,PRDZNGZI6XGI3D59,1,"210,79",B
PRDBWR1Y3SP1T8V2,2960000181735,PRDR068XN5OOICGD,6,"280,5",B
PRDNA5H4ZJVOY0ZL,7897939221698,PRD1TODNSUQ97H85,5,"312,13",B
PRDOUHJO7I7VLHMR,7908165411330,PRDFXTCYSJUFA4WB,3,"424,91",B
PRD05KA22RRPBX8Z,700083859563,PRDMGNWM47N95BPY,2,"208,27",B
PRD3UFQ29Q86Q4DJ,687925857379,PRD508ELUJ8VFGFW,1,"321,78",B
