ds,year,month,dayofweek,day,price_category,offer,olist_price,freight_value,competition_price,stock,black_friday,carnival,christmas,friday,mothers_day,new_year,others,valentines,y
2017-12-24,2017,12,6,24,C,940.0887804878051,940.0887804878051,27.457304757271736,940.0887804878051,83.0,0,0,1,0,0,0,0,0,0.0
2017-12-24,2017,12,6,24,D,3509.5084506172825,3509.5084506172825,36.947184912757486,3509.5084506172825,386.0,0,0,1,0,0,0,0,0,0.0
2017-12-25,2017,12,0,25,A,191.78765024191526,191.78765024191526,21.248942643768732,191.78765024191526,18778.0,0,0,1,0,0,0,0,0,2.0
2017-12-25,2017,12,0,25,B,504.1134638554214,504.1134638554214,22.4169118575548,504.1134638554214,2439.0,0,0,1,0,0,0,0,0,0.0
2017-12-25,2017,12,0,25,C,940.0887804878051,940.0887804878051,27.457304757271736,940.0887804878051,83.0,0,0,1,0,0,0,0,0,0.0
2017-12-25,2017,12,0,25,D,3509.5084506172825,3509.5084506172825,36.947184912757486,3509.5084506172825,386.0,0,0,1,0,0,0,0,0,0.0
2017-12-26,2017,12,1,26,A,191.9062955182076,191.9062955182076,21.221391817912664,191.9062955182076,18776.0,0,0,0,0,0,0,0,0,3.0
2017-12-26,2017,12,1,26,B,506.0469560878241,506.0469560878241,22.525423320727864,506.0469560878241,2437.0,0,0,0,0,0,0,0,0,0.0
2017-12-26,2017,12,1,26,C,942.1031967213116,942.1031967213116,27.412196004304896,942.1031967213116,83.0,0,0,0,0,0,0,0,0,0.0
2017-12-26,2017,12,1,26,D,3509.5084506172825,3509.5084506172825,36.947184912757486,3509.5084506172825,386.0,0,0,0,0,0,0,0,0,0.0
2017-12-27,2017,12,2,27,A,192.0113311688315,191.6556894576016,21.213646394922435,191.6556894576016,18806.0,0,0,0,0,0,0,0,0,9.0
2017-12-27,2017,12,2,27,B,505.2020783730156,505.2020783730156,22.331958831683863,505.2020783730156,2427.0,0,0,0,0,0,0,0,0,1.0
2017-12-27,2017,12,2,27,C,941.7604371584702,941.7604371584702,27.412196004304896,941.7604371584702,93.0,0,0,0,0,0,0,0,0,0.0
2017-12-27,2017,12,2,27,D,3509.99610493827,3509.99610493827,36.947184912757486,3509.99610493827,386.0,0,0,0,0,0,0,0,0,0.0
2017-12-28,2017,12,3,28,A,192.0113311688315,191.7840317035909,21.328961321357184,191.7840317035909,18860.0,0,0,0,0,0,0,0,0,6.0
2017-12-28,2017,12,3,28,B,502.2735858585856,502.2735858585856,22.43598100910322,502.2735858585856,2413.0,0,0,0,0,0,0,0,0,0.0
2017-12-28,2017,12,3,28,C,938.0780266666669,938.0780266666669,27.412196004304896,938.0780266666669,89.0,0,0,0,0,0,0,0,0,0.0
2017-12-28,2017,12,3,28,D,3513.1442530864183,3513.1442530864183,36.947184912757486,3513.1442530864183,381.0,0,0,0,0,0,0,0,0,0.0
2017-12-29,2017,12,4,29,A,192.0113311688315,191.7840317035909,21.2842677217977,191.7840317035909,18876.0,0,0,0,0,0,0,0,0,7.0
2017-12-29,2017,12,4,29,B,502.2735858585856,502.2735858585856,22.43598100910322,502.2735858585856,2413.0,0,0,0,0,0,0,0,0,0.0
2017-12-29,2017,12,4,29,C,938.0780266666669,938.0780266666669,27.412196004304896,938.0780266666669,89.0,0,0,0,0,0,0,0,0,0.0
2017-12-29,2017,12,4,29,D,3513.1442530864183,3513.1442530864183,36.947184912757486,3513.1442530864183,381.0,0,0,0,0,0,0,0,0,0.0
2017-12-30,2017,12,5,30,A,192.0113311688315,191.7840317035909,21.311252089097536,191.7840317035909,18870.0,0,0,0,0,0,0,0,0,9.0
2017-12-30,2017,12,5,30,B,502.2735858585856,502.2735858585856,22.43598100910322,502.2735858585856,2413.0,0,0,0,0,0,0,0,0,0.0
2017-12-30,2017,12,5,30,C,938.211386666667,938.211386666667,27.412196004304896,938.211386666667,89.0,0,0,0,0,0,0,0,0,0.0
2017-12-30,2017,12,5,30,D,3513.1442530864183,3513.1442530864183,36.947184912757486,3513.1442530864183,381.0,0,0,0,0,0,0,0,0,0.0
2017-12-31,2017,12,6,31,A,192.0113311688315,191.7840317035909,21.289790597614694,191.7840317035909,18869.0,0,0,0,0,0,1,0,0,4.0
2017-12-31,2017,12,6,31,B,502.2735858585856,502.2735858585856,22.446010783008752,502.2735858585856,2412.0,0,0,0,0,0,1,0,0,1.0
2017-12-31,2017,12,6,31,C,938.211386666667,938.211386666667,27.412196004304896,938.211386666667,89.0,0,0,0,0,0,1,0,0,0.0
2017-12-31,2017,12,6,31,D,3513.1442530864183,3513.1442530864183,36.947184912757486,3513.1442530864183,381.0,0,0,0,0,0,1,0,0,0.0
2018-01-01,2018,1,0,1,A,192.0113311688315,191.7840317035909,21.363563040055077,191.7840317035909,18866.0,0,0,0,0,0,1,0,0,4.0
2018-01-01,2018,1,0,1,B,502.2735858585856,502.2735858585856,22.43598100910322,502.2735858585856,2412.0,0,0,0,0,0,1,0,0,0.0
2018-01-01,2018,1,0,1,C,938.211386666667,938.211386666667,27.412196004304896,938.211386666667,89.0,0,0,0,0,0,1,0,0,0.0
2018-01-01,2018,1,0,1,D,3513.1442530864183,3513.1442530864183,36.947184912757486,3513.1442530864183,381.0,0,0,0,0,0,1,0,0,0.0
2018-01-02,2018,1,1,2,A,192.61180281155052,192.3857123860186,21.303204122284296,192.3857123860186,18822.0,0,0,0,0,0,0,0,0,10.0
2018-01-02,2018,1,1,2,B,503.5218282828279,503.5218282828279,22.748960399784224,503.5218282828279,2326.0,0,0,0,0,0,0,0,0,0.0
2018-01-02,2018,1,1,2,C,939.9719623655917,939.9719623655917,26.805201769137394,939.9719623655917,89.0,0,0,0,0,0,0,0,0,0.0
2018-01-02,2018,1,1,2,D,3511.609993827159,3511.609993827159,36.947184912757486,3511.609993827159,381.0,0,0,0,0,0,0,0,0,0.0
2018-01-03,2018,1,2,3,A,192.61180281155052,192.3857123860186,21.3316644340478,192.3857123860186,18788.0,0,0,0,0,0,0,0,0,6.0
2018-01-03,2018,1,2,3,B,503.5218282828279,503.5218282828279,22.748960399784224,503.5218282828279,2326.0,0,0,0,0,0,0,0,0,0.0
2018-01-03,2018,1,2,3,C,940.6408333333337,940.6408333333337,26.805201769137394,940.6408333333337,89.0,0,0,0,0,0,0,0,0,0.0
2018-01-03,2018,1,2,3,D,3511.609993827159,3511.609993827159,36.947184912757486,3511.609993827159,381.0,0,0,0,0,0,0,0,0,0.0
2018-01-04,2018,1,3,4,A,194.93344628698705,194.66875542677198,20.745931922092094,194.66875542677198,15641.0,0,0,0,0,0,0,0,0,3.0
2018-01-04,2018,1,3,4,B,505.9544247219845,505.9544247219845,24.279495560819818,505.9544247219845,2218.0,0,0,0,0,0,0,0,0,0.0
2018-01-04,2018,1,3,4,C,939.661478494624,939.661478494624,25.977177580323374,939.661478494624,79.0,0,0,0,0,0,0,0,0,0.0
2018-01-04,2018,1,3,4,D,3510.9323703703685,3510.9323703703685,36.947184912757486,3510.9323703703685,381.0,0,0,0,0,0,0,0,0,0.0
2018-01-05,2018,1,4,5,A,194.73265327623432,194.73265327623432,20.773616172242615,194.73265327623432,16142.0,0,0,0,0,0,0,0,0,3.0
2018-01-05,2018,1,4,5,B,503.5893995670994,503.5893995670994,23.813081428957627,503.5893995670994,1214.0,0,0,0,0,0,0,0,0,0.0
2018-01-05,2018,1,4,5,C,936.0608830939786,934.4152481733437,26.882554710313865,934.4152481733437,79.0,0,0,0,0,0,0,0,0,1.0
2018-01-05,2018,1,4,5,D,3511.0703389450036,3511.0703389450036,36.947184912757486,3511.0703389450036,381.0,0,0,0,0,0,0,0,0,0.0
2018-01-06,2018,1,5,6,A,194.69732301509762,194.69732301509762,20.66811883582546,194.69732301509762,15641.0,0,0,0,0,0,0,0,0,7.0
2018-01-06,2018,1,5,6,B,503.5893995670994,503.5893995670994,23.76309119458263,503.5893995670994,1213.0,0,0,0,0,0,0,0,0,1.0
2018-01-06,2018,1,5,6,C,936.0608830939786,936.0608830939786,26.805201769137394,936.0608830939786,79.0,0,0,0,0,0,0,0,0,0.0
2018-01-06,2018,1,5,6,D,3511.0703389450036,3511.0703389450036,36.947184912757486,3511.0703389450036,381.0,0,0,0,0,0,0,0,0,0.0
2018-01-07,2018,1,6,7,A,194.69732301509762,194.69732301509762,20.698222220471138,194.69732301509762,15638.0,0,0,0,0,0,0,0,0,2.0
2018-01-07,2018,1,6,7,B,503.54076176046146,503.54076176046146,23.61795402242861,503.54076176046146,1212.0,0,0,0,0,0,0,0,0,1.0
2018-01-07,2018,1,6,7,C,936.0608830939786,936.0608830939786,26.805201769137394,936.0608830939786,79.0,0,0,0,0,0,0,0,0,0.0
2018-01-07,2018,1,6,7,D,3511.0703389450036,3511.0703389450036,36.947184912757486,3511.0703389450036,381.0,0,0,0,0,0,0,0,0,0.0
2018-01-08,2018,1,0,8,A,194.62498430542018,194.39646280004388,20.602769573121407,194.39646280004388,15649.0,0,0,0,0,0,0,0,0,16.0
2018-01-08,2018,1,0,8,B,505.47644787264005,505.55534333615094,23.98186027242861,505.55534333615094,1231.0,0,0,0,0,0,0,0,0,2.0
2018-01-08,2018,1,0,8,C,939.9689203829682,939.9689203829682,26.951734959027153,939.9689203829682,89.0,0,0,0,0,0,0,0,0,0.0
2018-01-08,2018,1,0,8,D,3511.0703389450036,3511.0703389450036,36.947184912757486,3511.0703389450036,381.0,0,0,0,0,0,0,0,0,0.0
2018-01-09,2018,1,1,9,A,194.5975649505815,194.36904344520516,20.54371795534281,194.36904344520516,15667.0,0,0,0,0,0,0,0,0,11.0
2018-01-09,2018,1,1,9,B,503.687801679053,503.22537393338825,23.813081428957627,503.22537393338825,1236.0,0,0,0,0,0,0,0,0,1.0
2018-01-09,2018,1,1,9,C,939.3733515998994,939.3733515998994,26.951734959027153,939.3733515998994,89.0,0,0,0,0,0,0,0,0,0.0
2018-01-09,2018,1,1,9,D,3511.0703389450036,3511.0703389450036,36.947184912757486,3511.0703389450036,381.0,0,0,0,0,0,0,0,0,0.0
2018-01-10,2018,1,2,10,A,196.02337160797202,195.79361485121527,20.598275685757454,195.79361485121527,15638.0,0,0,0,0,0,0,0,0,2.0
2018-01-10,2018,1,2,10,B,504.6970720688274,504.6970720688274,24.24007819689719,504.6970720688274,1128.0,0,0,0,0,0,0,0,0,1.0
2018-01-10,2018,1,2,10,C,938.3669257142859,938.3669257142859,26.44187009416229,938.3669257142859,114.0,0,0,0,0,0,0,0,0,0.0
2018-01-10,2018,1,2,10,D,3515.99121712538,3515.99121712538,36.947184912757486,3515.99121712538,382.0,0,0,0,0,0,0,0,0,0.0
2018-01-11,2018,1,3,11,A,195.79270402265624,195.57113412196875,20.610737937919588,195.57113412196875,15642.0,0,0,0,0,0,0,0,0,7.0
2018-01-11,2018,1,3,11,B,506.6038672860672,505.5604788563152,23.988039590772527,505.5604788563152,1124.0,0,0,0,0,0,0,0,0,1.0
2018-01-11,2018,1,3,11,C,942.5835276190479,942.5835276190479,26.605076014368212,942.5835276190479,114.0,0,0,0,0,0,0,0,0,0.0
2018-01-11,2018,1,3,11,D,3545.3569344135785,3545.3569344135785,37.26697044159543,3545.3569344135785,382.0,0,0,0,0,0,0,0,0,0.0
2018-01-12,2018,1,4,12,A,195.513553908065,195.2502785069955,20.644181965122538,195.2502785069955,15653.0,0,0,0,0,0,0,0,0,7.0
2018-01-12,2018,1,4,12,B,506.56505884740255,505.4665739989177,23.980312318045254,505.4665739989177,2128.0,0,0,0,0,0,0,0,0,2.0
2018-01-12,2018,1,4,12,C,939.9736685714289,939.9736685714289,26.21741063470283,939.9736685714289,129.0,0,0,0,0,0,0,0,0,0.0
2018-01-12,2018,1,4,12,D,3525.6655863914357,3525.6655863914357,36.947184912757486,3525.6655863914357,387.0,0,0,0,0,0,0,0,0,0.0
2018-01-13,2018,1,5,13,A,195.54952984389388,195.54952984389388,20.7045386108331,195.54952984389388,15744.0,0,0,0,0,0,0,0,0,5.0
2018-01-13,2018,1,5,13,B,506.62608578342946,505.4665739989177,24.010052577785515,505.4665739989177,2128.0,0,0,0,0,0,0,0,0,7.0
2018-01-13,2018,1,5,13,C,939.9736685714289,939.9736685714289,26.21741063470283,939.9736685714289,129.0,0,0,0,0,0,0,0,0,0.0
2018-01-13,2018,1,5,13,D,3525.6655863914357,3525.6655863914357,36.947184912757486,3525.6655863914357,387.0,0,0,0,0,0,0,0,0,0.0
2018-01-14,2018,1,6,14,A,195.54952984389388,195.54952984389388,20.636238610833097,195.54952984389388,15742.0,0,0,0,0,0,0,0,0,3.0
2018-01-14,2018,1,6,14,B,506.56505884740255,505.4665739989177,24.124441105924042,505.4665739989177,3122.0,0,0,0,0,0,0,0,0,8.0
2018-01-14,2018,1,6,14,C,939.9736685714289,939.9736685714289,26.21741063470283,939.9736685714289,129.0,0,0,0,0,0,0,0,0,0.0
2018-01-14,2018,1,6,14,D,3525.6655863914357,3525.6655863914357,36.947184912757486,3525.6655863914357,387.0,0,0,0,0,0,0,0,0,0.0
2018-01-15,2018,1,0,15,A,195.32813946956233,195.32813946956233,20.753013025337633,195.32813946956233,15815.0,0,0,0,0,0,0,0,0,7.0
2018-01-15,2018,1,0,15,B,506.8944654130591,505.6128997564934,23.8526439678769,505.6128997564934,3121.0,0,0,0,0,0,0,0,0,3.0
2018-01-15,2018,1,0,15,C,939.9736685714289,939.9736685714289,26.21741063470283,939.9736685714289,129.0,0,0,0,0,0,0,0,0,0.0
2018-01-15,2018,1,0,15,D,3540.9674212538207,3540.9674212538207,36.947184912757486,3540.9674212538207,382.0,0,0,0,0,0,0,0,0,0.0
2018-01-16,2018,1,1,16,A,195.09872770485643,195.09872770485643,20.921063887120294,195.09872770485643,15807.0,0,0,0,0,0,0,0,0,5.0
2018-01-16,2018,1,1,16,B,507.26062702922064,507.26062702922064,24.05073889407339,507.26062702922064,3121.0,0,0,0,0,0,0,0,0,0.0
2018-01-16,2018,1,1,16,C,939.7603352380955,939.7603352380955,26.21741063470283,939.7603352380955,129.0,0,0,0,0,0,0,0,0,0.0
2018-01-16,2018,1,1,16,D,3523.9495356060584,3523.9495356060584,36.35508538423382,3523.9495356060584,376.0,0,0,0,0,0,0,0,0,1.0
2018-01-17,2018,1,2,17,A,195.26382082674465,195.26382082674465,20.71213618643186,195.26382082674465,15695.0,0,0,0,0,0,0,0,0,6.0
2018-01-17,2018,1,2,17,B,506.5212899080086,506.5212899080086,24.05073889407339,506.5212899080086,3122.0,0,0,0,0,0,0,0,0,0.0
2018-01-17,2018,1,2,17,C,940.5816685714288,940.5816685714288,26.21741063470283,940.5816685714288,129.0,0,0,0,0,0,0,0,0,0.0
2018-01-17,2018,1,2,17,D,3511.3223626126105,3511.3223626126105,36.72728902578902,3511.3223626126105,377.0,0,0,0,0,0,0,0,0,0.0
2018-01-18,2018,1,3,18,A,194.9413368973751,194.9413368973751,20.64657848779788,194.9413368973751,15691.0,0,0,0,0,0,0,0,0,7.0
2018-01-18,2018,1,3,18,B,506.8053808170995,505.7068959686146,24.016433530166466,505.7068959686146,3117.0,0,0,0,0,0,0,0,0,5.0
2018-01-18,2018,1,3,18,C,940.4750019047623,940.4750019047623,25.947478202270396,940.4750019047623,128.0,0,0,0,0,0,0,0,0,1.0
2018-01-18,2018,1,3,18,D,3512.672362612611,3512.672362612611,36.72728902578902,3512.672362612611,377.0,0,0,0,0,0,0,0,0,0.0
2018-01-19,2018,1,4,19,A,195.28503766387314,195.28503766387314,20.81780733146802,195.28503766387314,15678.0,0,0,0,0,0,0,0,0,2.0
2018-01-19,2018,1,4,19,B,506.64311755952366,506.64311755952366,24.05073889407339,506.64311755952366,3122.0,0,0,0,0,0,0,0,0,0.0
2018-01-19,2018,1,4,19,C,940.4750019047623,940.4750019047623,26.21741063470283,940.4750019047623,128.0,0,0,0,0,0,0,0,0,0.0
2018-01-19,2018,1,4,19,D,3512.672362612611,3512.672362612611,36.72728902578902,3512.672362612611,377.0,0,0,0,0,0,0,0,0,0.0
2018-01-20,2018,1,5,20,A,195.28503766387314,195.28503766387314,20.743623807132163,195.28503766387314,15674.0,0,0,0,0,0,0,0,0,4.0
2018-01-20,2018,1,5,20,B,506.6348315746753,506.02877096861454,24.038182075891573,506.02877096861454,3126.0,0,0,0,0,0,0,0,0,2.0
2018-01-20,2018,1,5,20,C,940.4856685714288,940.4856685714288,26.21741063470283,940.4856685714288,128.0,0,0,0,0,0,0,0,0,0.0
2018-01-20,2018,1,5,20,D,3512.4020923423404,3512.4020923423404,36.72728902578902,3512.4020923423404,377.0,0,0,0,0,0,0,0,0,0.0
2018-01-21,2018,1,6,21,A,195.28503766387314,195.28503766387314,21.024923585587526,195.28503766387314,15669.0,0,0,0,0,0,0,0,0,5.0
2018-01-21,2018,1,6,21,B,505.6756972789115,505.6756972789115,23.615134877059138,505.6756972789115,3130.0,0,0,0,0,0,0,0,0,1.0
2018-01-21,2018,1,6,21,C,938.6291685563117,938.6291685563117,26.791952460105385,938.6291685563117,128.0,0,0,0,0,0,0,0,0,0.0
2018-01-21,2018,1,6,21,D,3512.4020923423404,3512.4020923423404,36.72728902578902,3512.4020923423404,377.0,0,0,0,0,0,0,0,0,0.0
2018-01-22,2018,1,0,22,A,195.28503766387314,195.28503766387314,20.6725596920043,195.28503766387314,15667.0,0,0,0,0,0,0,0,0,4.0
2018-01-22,2018,1,0,22,B,506.7741308170995,506.7741308170995,23.58025566896517,506.7741308170995,3134.0,0,0,0,0,0,0,0,0,2.0
2018-01-22,2018,1,0,22,C,940.4484241269845,940.4484241269845,26.993518742810938,940.4484241269845,123.0,0,0,0,0,0,0,0,0,0.0
2018-01-22,2018,1,0,22,D,3511.95164189189,3511.95164189189,36.72728902578902,3511.95164189189,377.0,0,0,0,0,0,0,0,0,0.0
2018-01-23,2018,1,1,23,A,195.29366919191958,195.29366919191958,20.673757607755213,195.29366919191958,15668.0,0,0,0,0,0,0,0,0,3.0
2018-01-23,2018,1,1,23,B,507.39405098197466,507.39405098197466,23.563793963884667,507.39405098197466,3238.0,0,0,0,0,0,0,0,0,0.0
2018-01-23,2018,1,1,23,C,941.4352796674227,941.4352796674227,27.96421561800013,941.4352796674227,128.0,0,0,0,0,0,0,0,0,0.0
2018-01-23,2018,1,1,23,D,3511.6513415915897,3511.6513415915897,36.72728902578902,3511.6513415915897,378.0,0,0,0,0,0,0,0,0,0.0
2018-01-24,2018,1,2,24,A,195.54513195787703,195.54513195787703,20.690529449489812,195.54513195787703,15658.0,0,0,0,0,0,0,0,0,6.0
2018-01-24,2018,1,2,24,B,508.5051143659709,508.5612941412518,24.019197729121657,508.5612941412518,3228.0,0,0,0,0,0,0,0,0,1.0
2018-01-24,2018,1,2,24,C,946.6645752380956,946.6645752380956,27.257032256324454,946.6645752380956,88.0,0,0,0,0,0,0,0,0,0.0
2018-01-24,2018,1,2,24,D,3511.8879481981967,3511.8879481981967,36.72728902578902,3511.8879481981967,373.0,0,0,0,0,0,0,0,0,0.0
2018-01-25,2018,1,3,25,A,195.38555748979192,195.38555748979192,20.757357607755218,195.38555748979192,15662.0,0,0,0,0,0,0,0,0,1.0
2018-01-25,2018,1,3,25,B,508.5051143659709,508.5051143659709,24.013296993827538,508.5051143659709,3228.0,0,0,0,0,0,0,0,0,0.0
2018-01-25,2018,1,3,25,C,946.6645752380956,946.6645752380956,27.257032256324454,946.6645752380956,88.0,0,0,0,0,0,0,0,0,0.0
2018-01-25,2018,1,3,25,D,3511.8879481981967,3511.8879481981967,36.72728902578902,3511.8879481981967,373.0,0,0,0,0,0,0,0,0,0.0
2018-01-26,2018,1,4,26,A,194.81976157294915,194.81976157294915,20.792270398351885,194.81976157294915,15654.0,0,0,0,0,0,0,0,0,4.0
2018-01-26,2018,1,4,26,B,508.4204116786376,508.4204116786376,24.118150580068363,508.4204116786376,3199.0,0,0,0,0,0,0,0,0,1.0
2018-01-26,2018,1,4,26,C,946.0277774653171,946.0277774653171,27.020851114974484,946.0277774653171,98.0,0,0,0,0,0,0,0,0,0.0
2018-01-26,2018,1,4,26,D,3538.688539789788,3538.688539789788,36.72728902578902,3538.688539789788,323.0,0,0,0,0,0,0,0,0,0.0
2018-01-27,2018,1,5,27,A,194.81976157294915,194.81976157294915,20.505191914883216,194.81976157294915,15649.0,0,0,0,0,0,0,0,0,5.0
2018-01-27,2018,1,5,27,B,508.4204116786376,508.4204116786376,24.14465420325677,508.4204116786376,3198.0,0,0,0,0,0,0,0,0,0.0
2018-01-27,2018,1,5,27,C,946.0277774653171,946.0277774653171,27.020851114974484,946.0277774653171,98.0,0,0,0,0,0,0,0,0,0.0
2018-01-27,2018,1,5,27,D,3538.688539789788,3538.688539789788,36.72728902578902,3538.688539789788,323.0,0,0,0,0,0,0,0,0,0.0
2018-01-28,2018,1,6,28,A,194.8366956192949,194.81976157294915,20.784940780303444,194.81976157294915,15647.0,0,0,0,0,0,0,0,0,5.0
2018-01-28,2018,1,6,28,B,508.4204116786376,508.4204116786376,24.14465420325677,508.4204116786376,3198.0,0,0,0,0,0,0,0,0,0.0
2018-01-28,2018,1,6,28,C,946.0277774653171,946.0277774653171,27.020851114974484,946.0277774653171,98.0,0,0,0,0,0,0,0,0,0.0
2018-01-28,2018,1,6,28,D,3539.364215465464,3539.364215465464,36.72728902578902,3539.364215465464,322.0,0,0,0,0,0,0,0,0,0.0
2018-01-29,2018,1,0,29,A,195.1379433911309,195.0505993626104,20.58942238910036,195.0505993626104,15636.0,0,0,0,0,0,0,0,0,8.0
2018-01-29,2018,1,0,29,B,508.54611000266,508.54611000266,24.071474223479218,508.54611000266,3197.0,0,0,0,0,0,0,0,0,1.0
2018-01-29,2018,1,0,29,C,946.8283417038692,946.8283417038692,26.920199380750915,946.8283417038692,103.0,0,0,0,0,0,0,0,0,0.0
2018-01-29,2018,1,0,29,D,3538.688539789788,3538.688539789788,36.72728902578902,3538.688539789788,322.0,0,0,0,0,0,0,0,0,0.0
2018-01-30,2018,1,1,30,A,195.3848239615409,195.3848239615409,20.55384326260347,195.3848239615409,15640.0,0,0,0,0,0,0,0,0,2.0
2018-01-30,2018,1,1,30,B,508.350579276403,508.350579276403,24.423146956879958,508.350579276403,3196.0,0,0,0,0,0,0,0,0,1.0
2018-01-30,2018,1,1,30,C,945.2327731635291,945.2327731635291,27.031414030000892,945.2327731635291,108.0,0,0,0,0,0,0,0,0,0.0
2018-01-30,2018,1,1,30,D,3557.859344696968,3557.859344696968,36.89126680784493,3557.859344696968,322.0,0,0,0,0,0,0,0,0,0.0
2018-01-31,2018,1,2,31,A,195.29767064259653,195.29767064259653,20.538688164226517,195.29767064259653,15637.0,0,0,0,0,0,0,0,0,4.0
2018-01-31,2018,1,2,31,B,508.7854023676508,508.74070963022064,24.08625683217487,508.74070963022064,3195.0,0,0,0,0,0,0,0,0,2.0
2018-01-31,2018,1,2,31,C,945.1810935769658,945.1810935769658,27.22684085926919,945.1810935769658,107.0,0,0,0,0,0,0,0,0,1.0
2018-01-31,2018,1,2,31,D,3557.859344696968,3557.859344696968,36.89126680784493,3557.859344696968,322.0,0,0,0,0,0,0,0,0,0.0
2018-02-01,2018,2,3,1,A,195.29767064259653,195.29767064259653,20.597286079977433,195.29767064259653,15637.0,0,0,0,0,0,0,0,0,1.0
2018-02-01,2018,2,3,1,B,509.6754834656083,509.6754834656083,23.97741625246472,509.6754834656083,3197.0,0,0,0,0,0,0,0,0,3.0
2018-02-01,2018,2,3,1,C,945.1810935769658,945.1810935769658,27.063980328878166,945.1810935769658,108.0,0,0,0,0,0,0,0,0,1.0
2018-02-01,2018,2,3,1,D,3557.859344696968,3557.859344696968,36.89126680784493,3557.859344696968,322.0,0,0,0,0,0,0,0,0,0.0
2018-02-02,2018,2,4,2,A,195.29761745110716,195.29761745110716,20.572121497559856,195.29761745110716,15548.0,0,0,0,0,0,0,0,0,2.0
2018-02-02,2018,2,4,2,B,509.6754834656083,509.6754834656083,24.14465420325677,509.6754834656083,3197.0,0,0,0,0,0,0,0,0,0.0
2018-02-02,2018,2,4,2,C,945.1810935769658,945.1810935769658,27.031414030000892,945.1810935769658,108.0,0,0,0,0,0,0,0,0,0.0
2018-02-02,2018,2,4,2,D,3557.859344696968,3557.859344696968,36.89126680784493,3557.859344696968,322.0,0,0,0,0,0,0,0,0,0.0
2018-02-03,2018,2,5,3,A,195.29761745110716,195.14043660004333,20.577918715935535,195.14043660004333,15548.0,0,0,0,0,0,0,0,0,1.0
2018-02-03,2018,2,5,3,B,509.72131679894164,509.72131679894164,24.031300165989684,509.72131679894164,3196.0,0,0,0,0,0,0,0,0,1.0
2018-02-03,2018,2,5,3,C,945.1810935769658,945.1810935769658,27.031414030000892,945.1810935769658,108.0,0,0,0,0,0,0,0,0,0.0
2018-02-03,2018,2,5,3,D,3557.859344696968,3557.859344696968,36.89126680784493,3557.859344696968,322.0,0,0,0,0,0,0,0,0,0.0
2018-02-04,2018,2,6,4,A,195.29761745110716,195.29761745110716,20.490486079977437,195.29761745110716,15547.0,0,0,0,0,0,0,0,0,2.0
2018-02-04,2018,2,6,4,B,508.66575618515543,508.66575618515543,24.215399118010545,508.66575618515543,3192.0,0,0,0,0,0,0,0,0,0.0
2018-02-04,2018,2,6,4,C,943.3643159340661,943.3643159340661,26.848142267381824,943.3643159340661,112.0,0,0,0,0,0,0,0,0,0.0
2018-02-04,2018,2,6,4,D,3557.859344696968,3557.859344696968,36.89126680784493,3557.859344696968,322.0,0,0,0,0,0,0,0,0,0.0
2018-02-05,2018,2,0,5,A,195.29761745110716,195.29761745110716,20.43833606748345,195.29761745110716,15536.0,0,0,0,0,0,0,0,0,7.0
2018-02-05,2018,2,0,5,B,508.7854023676507,508.74815841979233,24.206869706245836,508.74815841979233,3191.0,0,0,0,0,0,0,0,0,2.0
2018-02-05,2018,2,0,5,C,943.3643159340661,943.3643159340661,26.61034464833421,943.3643159340661,111.0,0,0,0,0,0,0,0,0,1.0
2018-02-05,2018,2,0,5,D,3557.859344696968,3557.859344696968,36.89126680784493,3557.859344696968,322.0,0,0,0,0,0,0,0,0,0.0
2018-02-06,2018,2,1,6,A,194.592512692369,194.592512692369,21.154535190033386,194.592512692369,19928.0,0,0,0,0,0,0,0,0,8.0
2018-02-06,2018,2,1,6,B,509.34175102040797,509.34175102040797,22.801960521219538,509.34175102040797,3141.0,0,0,0,0,0,0,0,0,0.0
2018-02-06,2018,2,1,6,C,941.5058097055617,941.5058097055617,27.646790121628758,941.5058097055617,111.0,0,0,0,0,0,0,0,0,0.0
2018-02-06,2018,2,1,6,D,3558.661483734401,3558.661483734401,36.89126680784493,3558.661483734401,322.0,0,0,0,0,0,0,0,0,0.0
2018-02-07,2018,2,2,7,A,194.89446141098514,194.89446141098514,21.13900261481243,194.89446141098514,19935.0,0,0,0,0,0,0,0,0,7.0
2018-02-07,2018,2,2,7,B,510.4807034013604,510.4807034013604,23.10515930594176,510.4807034013604,3145.0,0,0,0,0,0,0,0,0,0.0
2018-02-07,2018,2,2,7,C,944.1652902930405,944.1652902930405,27.160999410238965,944.1652902930405,106.0,0,0,0,0,0,0,0,0,0.0
2018-02-07,2018,2,2,7,D,3559.2460291889465,3559.2460291889465,36.89126680784493,3559.2460291889465,312.0,0,0,0,0,0,0,0,0,0.0
2018-02-08,2018,2,3,8,A,194.9365621054296,194.9365621054296,21.361689721284776,194.9365621054296,19924.0,0,0,0,0,0,0,0,0,3.0
2018-02-08,2018,2,3,8,B,509.38203673469377,509.38203673469377,22.761754358025094,509.38203673469377,3146.0,0,0,0,0,0,0,0,0,0.0
2018-02-08,2018,2,3,8,C,943.8019420210835,943.8019420210835,27.646790121628758,943.8019420210835,106.0,0,0,0,0,0,0,0,0,0.0
2018-02-08,2018,2,3,8,D,3562.033522301894,3562.033522301894,36.89126680784493,3562.033522301894,312.0,0,0,0,0,0,0,0,0,0.0
