ds,year,month,dayofweek,day,price_category,offer,olist_price,freight_value,competition_price,stock,black_friday,carnival,christmas,friday,mothers_day,new_year,others,valentines,y
2018-04-17,2018,4,1,17,D,2509.071294283411,2508.8164754428317,39.0,2508.8164754428317,150.0,0,0,0,0,0,0,0,0,1.0
2018-04-18,2018,4,2,18,A,197.5142443458983,197.5142443458983,20.0,197.5142443458983,15529.0,0,0,0,0,0,0,0,0,5.0
2018-04-18,2018,4,2,18,B,515.8050241721054,515.8050241721054,24.0,515.8050241721054,3165.0,0,0,0,0,0,0,0,0,1.0
2018-04-18,2018,4,2,18,C,940.5733189564925,940.5683289365323,31.0,940.5683289365323,383.0,0,0,0,0,0,0,0,0,1.0
2018-04-18,2018,4,2,18,D,2515.8930761432375,2515.2702050970092,39.0,2515.2702050970092,150.0,0,0,0,0,0,0,0,0,1.0
2018-04-19,2018,4,3,19,A,197.3732687361422,197.18056141906905,20.0,197.18056141906905,15531.0,0,0,0,0,0,0,0,0,4.0
2018-04-19,2018,4,3,19,B,515.3090512448633,515.2582221416485,24.0,515.2582221416485,3169.0,0,0,0,0,0,0,0,0,1.0
2018-04-19,2018,4,3,19,C,940.1837979984085,940.1837979984085,31.0,940.1837979984085,387.0,0,0,0,0,0,0,0,0,1.0
2018-04-19,2018,4,3,19,D,2510.032780083623,2510.032780083623,39.0,2510.032780083623,170.0,0,0,0,0,0,0,0,0,0.0
2018-04-20,2018,4,4,20,A,197.19154028085762,197.19154028085762,20.0,197.19154028085762,15529.0,0,0,0,0,0,0,0,0,5.0
2018-04-20,2018,4,4,20,B,514.8162530369291,514.8162530369291,24.0,514.8162530369291,3168.0,0,0,0,0,0,0,0,0,2.0
2018-04-20,2018,4,4,20,C,937.9695873712086,937.9695873712086,31.0,937.9695873712086,392.0,0,0,0,0,0,0,0,0,1.0
2018-04-20,2018,4,4,20,D,2546.9053391525713,2546.810776504817,39.0,2546.810776504817,165.0,0,0,0,0,0,0,0,0,1.0
2018-04-21,2018,4,5,21,A,197.19154028085762,197.19154028085762,20.0,197.19154028085762,15527.0,0,0,0,0,0,0,0,0,1.0
2018-04-21,2018,4,5,21,B,514.8162530369291,514.8162530369291,24.0,514.8162530369291,3167.0,0,0,0,0,0,0,0,0,0.0
2018-04-21,2018,4,5,21,C,937.9695873712086,937.9695873712086,31.0,937.9695873712086,391.0,0,0,0,0,0,0,0,0,2.0
2018-04-21,2018,4,5,21,D,2548.4160483724295,2548.4160483724295,39.0,2548.4160483724295,169.0,0,0,0,0,0,0,0,0,0.0
2018-04-22,2018,4,6,22,A,197.11495491500398,197.11495491500398,20.0,197.11495491500398,15525.0,0,0,0,0,0,0,0,0,2.0
2018-04-22,2018,4,6,22,B,514.8162530369291,514.8162530369291,24.0,514.8162530369291,3166.0,0,0,0,0,0,0,0,0,1.0
2018-04-22,2018,4,6,22,C,937.7715309306078,937.7715309306078,31.0,937.7715309306078,400.0,0,0,0,0,0,0,0,0,3.0
2018-04-22,2018,4,6,22,D,2548.4160483724295,2548.4160483724295,39.0,2548.4160483724295,169.0,0,0,0,0,0,0,0,0,0.0
2018-04-23,2018,4,0,23,A,197.0373495934962,197.0373495934962,20.0,197.0373495934962,15522.0,0,0,0,0,0,0,0,0,3.0
2018-04-23,2018,4,0,23,B,514.7561637512147,514.6622181729834,24.0,514.6622181729834,3164.0,0,0,0,0,0,0,0,0,4.0
2018-04-23,2018,4,0,23,C,938.7292323232323,938.7292323232323,31.0,938.7292323232323,406.0,0,0,0,0,0,0,0,0,3.0
2018-04-23,2018,4,0,23,D,2544.6468285142732,2544.6468285142732,39.0,2544.6468285142732,169.0,0,0,0,0,0,0,0,0,0.0
2018-04-24,2018,4,1,24,A,196.6870424836604,196.6870424836604,20.0,196.6870424836604,15514.0,0,0,0,0,0,0,0,0,2.0
2018-04-24,2018,4,1,24,B,513.5933797313796,513.5933797313796,24.0,513.5933797313796,3081.0,0,0,0,0,0,0,0,0,1.0
2018-04-24,2018,4,1,24,C,936.8631371518651,936.8631371518651,31.0,936.8631371518651,1267.0,0,0,0,0,0,0,0,0,1.0
2018-04-24,2018,4,1,24,D,2525.2768262506706,2524.773329747174,39.0,2524.773329747174,125.0,0,0,0,0,0,0,0,0,1.0
2018-04-25,2018,4,2,25,A,196.2419293924469,196.1841461412154,20.0,196.1841461412154,15507.0,0,0,0,0,0,0,0,0,3.0
2018-04-25,2018,4,2,25,B,513.7492675852066,513.7492675852066,24.0,513.7492675852066,3086.0,0,0,0,0,0,0,0,0,1.0
2018-04-25,2018,4,2,25,C,936.8265090208441,936.8265090208441,31.0,936.8265090208441,1267.0,0,0,0,0,0,0,0,0,0.0
2018-04-25,2018,4,2,25,D,2516.5383992165225,2516.5383992165225,39.0,2516.5383992165225,125.0,0,0,0,0,0,0,0,0,0.0
2018-04-26,2018,4,3,26,A,194.57851666666696,194.5117000000003,20.0,194.5117000000003,15383.0,0,0,0,0,0,0,0,0,4.0
2018-04-26,2018,4,3,26,B,513.1561834040547,513.1066124469589,24.0,513.1066124469589,3056.0,0,0,0,0,0,0,0,0,2.0
2018-04-26,2018,4,3,26,C,940.0356404958678,940.0356404958678,31.0,940.0356404958678,1267.0,0,0,0,0,0,0,0,0,1.0
2018-04-26,2018,4,3,26,D,2484.647916021337,2484.647916021337,39.0,2484.647916021337,156.0,0,0,0,0,0,0,0,0,0.0
2018-04-27,2018,4,4,27,A,195.5505940594062,195.51910891089133,20.0,195.51910891089133,15385.0,0,0,0,0,0,0,0,0,5.0
2018-04-27,2018,4,4,27,B,513.772495214166,513.772495214166,24.0,513.772495214166,3042.0,0,0,0,0,0,0,0,0,0.0
2018-04-27,2018,4,4,27,C,939.0021340523884,938.6224447868516,31.0,938.6224447868516,1273.0,0,0,0,0,0,0,0,0,1.0
2018-04-27,2018,4,4,27,D,2484.5942247461694,2484.5942247461694,39.0,2484.5942247461694,155.0,0,0,0,0,0,0,0,0,1.0
2018-04-28,2018,4,5,28,A,195.56396039603987,195.53247524752504,20.0,195.53247524752504,15385.0,0,0,0,0,0,0,0,0,6.0
2018-04-28,2018,4,5,28,B,514.0894968892079,514.0391786312515,24.0,514.0391786312515,3042.0,0,0,0,0,0,0,0,0,1.0
2018-04-28,2018,4,5,28,C,939.5071845574388,939.5071845574388,31.0,939.5071845574388,1272.0,0,0,0,0,0,0,0,0,0.0
2018-04-28,2018,4,5,28,D,2485.0416520392346,2485.0416520392346,39.0,2485.0416520392346,155.0,0,0,0,0,0,0,0,0,0.0
2018-04-29,2018,4,6,29,A,195.56396039603987,195.51597359736,20.0,195.51597359736,15381.0,0,0,0,0,0,0,0,0,6.0
2018-04-29,2018,4,6,29,B,514.0894968892079,514.0894968892079,24.0,514.0894968892079,3042.0,0,0,0,0,0,0,0,0,0.0
2018-04-29,2018,4,6,29,C,939.3000282485876,937.5674482109227,31.0,937.5674482109227,1272.0,0,0,0,0,0,0,0,0,1.0
2018-04-29,2018,4,6,29,D,2485.0416520392346,2485.0416520392346,39.0,2485.0416520392346,155.0,0,0,0,0,0,0,0,0,0.0
2018-04-30,2018,4,0,30,A,195.66231023102338,195.66231023102338,20.0,195.66231023102338,15379.0,0,0,0,0,0,0,0,0,1.0
2018-04-30,2018,4,0,30,B,514.5279513148542,514.4781337360815,24.0,514.4781337360815,3082.0,0,0,0,0,0,0,0,0,2.0
2018-04-30,2018,4,0,30,C,945.2559160237648,945.2559160237648,31.0,945.2559160237648,1296.0,0,0,0,0,0,0,0,0,1.0
2018-04-30,2018,4,0,30,D,2497.88629158004,2497.0011564449046,39.0,2497.0011564449046,180.0,0,0,0,0,0,0,0,0,1.0
2018-05-01,2018,5,1,1,A,195.64627062706302,195.64627062706302,20.0,195.64627062706302,15375.0,0,0,0,0,0,0,0,0,0.0
2018-05-01,2018,5,1,1,B,514.5279513148542,514.5279513148542,24.0,514.5279513148542,3082.0,0,0,0,0,0,0,0,0,1.0
2018-05-01,2018,5,1,1,C,945.0276851112881,945.0276851112881,31.0,945.0276851112881,1281.0,0,0,0,0,0,0,0,0,0.0
2018-05-01,2018,5,1,1,D,2497.735165453914,2497.735165453914,39.0,2497.735165453914,180.0,0,0,0,0,0,0,0,0,0.0
2018-05-02,2018,5,2,2,A,196.3388130424586,196.2940558292285,20.0,196.2940558292285,15372.0,0,0,0,0,0,0,0,0,7.0
2018-05-02,2018,5,2,2,B,518.9903861105727,516.2327440180052,24.0,516.2327440180052,3076.0,0,0,0,0,0,0,0,0,12.0
2018-05-02,2018,5,2,2,C,947.6512361357156,945.9754620009252,31.0,945.9754620009252,1299.0,0,0,0,0,0,0,0,0,3.0
2018-05-02,2018,5,2,2,D,2518.4134309460637,2518.068430946064,39.0,2518.068430946064,195.0,0,0,0,0,0,0,0,0,1.0
2018-05-03,2018,5,3,3,A,196.12001650165044,195.98793729372966,20.0,195.98793729372966,15335.0,0,0,0,0,0,0,0,0,15.0
2018-05-03,2018,5,3,3,B,518.2451974304572,515.5973013908533,24.0,515.5973013908533,3085.0,0,0,0,0,0,0,0,0,7.0
2018-05-03,2018,5,3,3,C,948.9266719931187,946.413010790933,31.0,946.413010790933,1316.0,0,0,0,0,0,0,0,0,3.0
2018-05-03,2018,5,3,3,D,2500.468555880625,2500.231507215005,39.0,2500.231507215005,205.0,0,0,0,0,0,0,0,0,2.0
2018-05-04,2018,5,4,4,A,195.92600660066034,195.83645214521482,20.0,195.83645214521482,15324.0,0,0,0,0,0,0,0,0,12.0
2018-05-04,2018,5,4,4,B,514.6391287609571,514.5893111821842,24.0,514.5893111821842,3084.0,0,0,0,0,0,0,0,0,4.0
2018-05-04,2018,5,4,4,C,950.7299655411712,945.0587943699999,31.0,945.0587943699999,1322.0,0,0,0,0,0,0,0,0,5.0
2018-05-04,2018,5,4,4,D,2510.5708824200897,2509.4186906392674,39.0,2509.4186906392674,198.0,0,0,0,0,0,0,0,0,1.0
2018-05-05,2018,5,5,5,A,195.92600660066034,195.89452145214548,20.0,195.89452145214548,15319.0,0,0,0,0,0,0,0,0,1.0
2018-05-05,2018,5,5,5,B,514.6391287609571,514.6391287609571,24.0,514.6391287609571,3084.0,0,0,0,0,0,0,0,0,0.0
2018-05-05,2018,5,5,5,C,951.0087943699999,949.5696051808108,31.0,949.5696051808108,1325.0,0,0,0,0,0,0,0,0,6.0
2018-05-05,2018,5,5,5,D,2510.5708824200897,2510.5708824200897,39.0,2510.5708824200897,198.0,0,0,0,0,0,0,0,0,0.0
2018-05-06,2018,5,6,6,A,195.92600660066034,195.89452145214548,20.0,195.89452145214548,15317.0,0,0,0,0,1,0,0,0,3.0
2018-05-06,2018,5,6,6,B,514.7635068704099,514.7635068704099,24.0,514.7635068704099,3084.0,0,0,0,0,1,0,0,0,1.0
2018-05-06,2018,5,6,6,C,951.0087943699999,948.5736592348647,31.0,948.5736592348647,1324.0,0,0,0,0,1,0,0,0,2.0
2018-05-06,2018,5,6,6,D,2510.5708824200897,2510.5708824200897,39.0,2510.5708824200897,198.0,0,0,0,0,1,0,0,0,0.0
2018-05-07,2018,5,0,7,A,196.1940039003903,196.04353135313556,20.0,196.04353135313556,6631.0,0,0,0,0,1,0,0,0,5.0
2018-05-07,2018,5,0,7,B,513.0158158970659,513.0158158970659,24.0,513.0158158970659,3116.0,0,0,0,0,1,0,0,0,3.0
2018-05-07,2018,5,0,7,C,946.6154101270137,946.5801014850383,31.0,946.5801014850383,1475.0,0,0,0,0,1,0,0,0,3.0
2018-05-07,2018,5,0,7,D,2511.563299086756,2511.563299086756,39.0,2511.563299086756,197.0,0,0,0,0,1,0,0,0,1.0
2018-05-08,2018,5,1,8,A,195.53916295714438,195.43917081260392,20.0,195.43917081260392,6628.0,0,0,0,0,1,0,0,0,7.0
2018-05-08,2018,5,1,8,B,511.7535309483928,511.7535309483928,24.0,511.7535309483928,3122.0,0,0,0,0,1,0,0,0,1.0
2018-05-08,2018,5,1,8,C,945.6638562091503,945.6285475671749,31.0,945.6285475671749,1471.0,0,0,0,0,1,0,0,0,3.0
2018-05-08,2018,5,1,8,D,2493.981935123041,2493.981935123041,39.0,2493.981935123041,217.0,0,0,0,0,1,0,0,0,0.0
2018-05-09,2018,5,2,9,A,195.51009950248783,195.42009950248786,20.0,195.42009950248786,6653.0,0,0,0,0,1,0,0,0,14.0
2018-05-09,2018,5,2,9,B,512.0267470287948,512.0267470287948,24.0,512.0267470287948,3121.0,0,0,0,0,1,0,0,0,1.0
2018-05-09,2018,5,2,9,C,946.6883976553584,944.2694911297854,31.0,944.2694911297854,1470.0,0,0,0,0,1,0,0,0,5.0
2018-05-09,2018,5,2,9,D,2493.6252908277384,2493.6252908277384,39.0,2493.6252908277384,222.0,0,0,0,0,1,0,0,0,0.0
2018-05-10,2018,5,3,10,A,195.2795250000003,195.24640000000028,20.0,195.24640000000028,6204.0,0,0,0,0,1,0,0,0,11.0
2018-05-10,2018,5,3,10,B,510.726224404762,510.726224404762,24.0,510.726224404762,3124.0,0,0,0,0,1,0,0,0,2.0
2018-05-10,2018,5,3,10,C,949.9122465677627,945.8060854860462,31.0,945.8060854860462,1474.0,0,0,0,0,1,0,0,0,5.0
2018-05-10,2018,5,3,10,D,2491.5172371364633,2491.5172371364633,39.0,2491.5172371364633,237.0,0,0,0,0,1,0,0,0,0.0
2018-05-11,2018,5,4,11,A,195.92689883913792,195.92689883913792,20.0,195.92689883913792,6212.0,0,0,0,0,1,0,0,0,0.0
2018-05-11,2018,5,4,11,B,511.57744496290985,511.57744496290985,24.0,511.57744496290985,3118.0,0,0,0,0,1,0,0,0,1.0
2018-05-11,2018,5,4,11,C,949.6290885448915,947.9887376676985,31.0,947.9887376676985,1478.0,0,0,0,0,1,0,0,0,2.0
2018-05-11,2018,5,4,11,D,2491.7656935123027,2491.7656935123027,39.0,2491.7656935123027,233.0,0,0,0,0,1,0,0,0,0.0
2018-05-12,2018,5,5,12,A,195.92689883913792,195.92689883913792,20.0,195.92689883913792,6209.0,0,0,0,0,1,0,0,0,0.0
2018-05-12,2018,5,5,12,B,511.57744496290985,511.57744496290985,24.0,511.57744496290985,3118.0,0,0,0,0,1,0,0,0,1.0
2018-05-12,2018,5,5,12,C,950.5769292680422,950.5769292680422,31.0,950.5769292680422,1479.0,0,0,0,0,1,0,0,0,1.0
2018-05-12,2018,5,5,12,D,2498.4904279279262,2498.4904279279262,39.0,2498.4904279279262,240.0,0,0,0,0,1,0,0,0,2.0
2018-05-13,2018,5,6,13,A,195.92689883913792,195.89525704809313,20.0,195.89525704809313,6208.0,0,0,0,0,1,0,0,0,1.0
2018-05-13,2018,5,6,13,B,511.57744496290985,511.57744496290985,24.0,511.57744496290985,3118.0,0,0,0,0,1,0,0,0,0.0
2018-05-13,2018,5,6,13,C,951.0111762652704,951.0111762652704,31.0,951.0111762652704,1479.0,0,0,0,0,1,0,0,0,0.0
2018-05-13,2018,5,6,13,D,2498.4904279279262,2498.4904279279262,39.0,2498.4904279279262,240.0,0,0,0,0,1,0,0,0,0.0
2018-05-14,2018,5,0,14,A,195.98063018242152,195.98063018242152,20.0,195.98063018242152,6209.0,0,0,0,0,0,0,0,0,0.0
2018-05-14,2018,5,0,14,B,511.98171631969376,511.98171631969376,24.0,511.98171631969376,3116.0,0,0,0,0,0,0,0,0,1.0
2018-05-14,2018,5,0,14,C,951.0111762652704,949.4055916230366,31.0,949.4055916230366,1479.0,0,0,0,0,0,0,0,0,1.0
2018-05-14,2018,5,0,14,D,2499.842454954953,2499.842454954953,39.0,2499.842454954953,236.0,0,0,0,0,0,0,0,0,0.0
2018-05-15,2018,5,1,15,A,196.18956408434047,196.14436152570508,20.0,196.14436152570508,6201.0,0,0,0,0,0,0,0,0,3.0
2018-05-15,2018,5,1,15,B,512.1533791666668,512.1533791666668,24.0,512.1533791666668,4122.0,0,0,0,0,0,0,0,0,2.0
2018-05-15,2018,5,1,15,C,950.2342624113472,950.2342624113472,31.0,950.2342624113472,1481.0,0,0,0,0,0,0,0,0,1.0
2018-05-15,2018,5,1,15,D,2517.6952944444424,2515.9175166666646,39.0,2515.9175166666646,227.0,0,0,0,0,0,0,0,0,2.0
2018-05-16,2018,5,2,16,A,196.20325377180603,196.15827498821338,20.0,196.15827498821338,6209.0,0,0,0,0,0,0,0,0,2.0
2018-05-16,2018,5,2,16,B,512.250460199005,512.250460199005,24.0,512.250460199005,4120.0,0,0,0,0,0,0,0,0,1.0
2018-05-16,2018,5,2,16,C,946.4433882677037,946.4433882677037,31.0,946.4433882677037,1489.0,0,0,0,0,0,0,0,0,2.0
2018-05-16,2018,5,2,16,D,2502.292139985378,2502.4172715643253,39.0,2502.4172715643253,231.0,0,0,0,0,0,0,0,0,3.0
2018-05-17,2018,5,3,17,A,195.79683093192077,195.71772645430883,20.0,195.71772645430883,6277.0,0,0,0,0,0,0,0,0,11.0
2018-05-17,2018,5,3,17,B,510.87251658374794,510.87251658374794,24.0,510.87251658374794,4120.0,0,0,0,0,0,0,0,0,1.0
2018-05-17,2018,5,3,17,C,947.3081929400386,947.3015440038683,31.0,947.3015440038683,1469.0,0,0,0,0,0,0,0,0,4.0
2018-05-17,2018,5,3,17,D,2502.2565741959047,2502.2565741959047,39.0,2502.2565741959047,231.0,0,0,0,0,0,0,0,0,0.0
2018-05-18,2018,5,4,18,A,195.9870962718876,195.916781180677,20.0,195.916781180677,6230.0,0,0,0,0,0,0,0,0,6.0
2018-05-18,2018,5,4,18,B,511.9718532338309,511.9718532338309,24.0,511.9718532338309,4118.0,0,0,0,0,0,0,0,0,1.0
2018-05-18,2018,5,4,18,C,946.3347322695032,946.3347322695032,31.0,946.3347322695032,1477.0,0,0,0,0,0,0,0,0,0.0
2018-05-18,2018,5,4,18,D,2505.0879009502905,2505.0879009502905,39.0,2505.0879009502905,217.0,0,0,0,0,0,0,0,0,0.0
2018-05-19,2018,5,5,19,A,195.99243473110667,195.99243473110667,20.0,195.99243473110667,6352.0,0,0,0,0,0,0,0,0,5.0
2018-05-19,2018,5,5,19,B,511.9718532338309,511.9718532338309,24.0,511.9718532338309,4118.0,0,0,0,0,0,0,0,0,0.0
2018-05-19,2018,5,5,19,C,946.7983670212762,946.7983670212762,31.0,946.7983670212762,1476.0,0,0,0,0,0,0,0,0,0.0
2018-05-19,2018,5,5,19,D,2505.0879009502905,2505.0879009502905,39.0,2505.0879009502905,217.0,0,0,0,0,0,0,0,0,0.0
2018-05-20,2018,5,6,20,A,195.99243473110667,195.99243473110667,20.0,195.99243473110667,6350.0,0,0,0,0,0,0,0,0,6.0
2018-05-20,2018,5,6,20,B,511.9717910447761,511.9716666666667,24.0,511.9716666666667,4117.0,0,0,0,0,0,0,0,0,2.0
2018-05-20,2018,5,6,20,C,946.7983670212762,946.7983670212762,31.0,946.7983670212762,1475.0,0,0,0,0,0,0,0,0,2.0
2018-05-20,2018,5,6,20,D,2504.9826377923955,2504.9826377923955,39.0,2504.9826377923955,217.0,0,0,0,0,0,0,0,0,0.0
2018-05-21,2018,5,0,21,A,195.9109234199137,195.90410523809555,20.0,195.90410523809555,6354.0,0,0,0,0,0,0,0,0,11.0
2018-05-21,2018,5,0,21,B,512.155099009901,512.155099009901,24.0,512.155099009901,4116.0,0,0,0,0,0,0,0,0,1.0
2018-05-21,2018,5,0,21,C,947.3264825227961,947.3264825227961,31.0,947.3264825227961,1475.0,0,0,0,0,0,0,0,0,1.0
2018-05-21,2018,5,0,21,D,2504.818656798244,2504.818656798244,39.0,2504.818656798244,220.0,0,0,0,0,0,0,0,0,2.0
2018-05-22,2018,5,1,22,A,196.27226533996713,196.27226533996713,20.0,196.27226533996713,6460.0,0,0,0,0,0,0,0,0,2.0
2018-05-22,2018,5,1,22,B,508.2114449917898,508.2114449917898,24.0,508.2114449917898,4304.0,0,0,0,0,0,0,0,0,0.0
2018-05-22,2018,5,1,22,C,946.6263770254628,946.6263770254628,31.0,946.6263770254628,1450.0,0,0,0,0,0,0,0,0,0.0
2018-05-22,2018,5,1,22,D,2499.8998257080593,2499.8998257080593,39.0,2499.8998257080593,202.0,0,0,0,0,0,0,0,0,0.0
2018-05-23,2018,5,2,23,A,196.0170062433382,196.0170062433382,20.0,196.0170062433382,2932.0,0,0,0,0,0,0,0,0,0.0
2018-05-23,2018,5,2,23,B,507.6709722222222,507.6709722222222,24.0,507.6709722222222,3303.0,0,0,0,0,0,0,0,0,3.0
2018-05-23,2018,5,2,23,C,946.2634777199072,946.2634777199072,31.0,946.2634777199072,1440.0,0,0,0,0,0,0,0,0,1.0
2018-05-23,2018,5,2,23,D,2498.912047930282,2498.912047930282,39.0,2498.912047930282,219.0,0,0,0,0,0,0,0,0,0.0
2018-05-24,2018,5,3,24,A,197.01000352456037,197.01000352456037,20.0,197.01000352456037,6450.0,0,0,0,0,0,0,0,0,1.0
2018-05-24,2018,5,3,24,B,508.58078937130426,508.58078937130426,24.0,508.58078937130426,3292.0,0,0,0,0,0,0,0,0,1.0
2018-05-24,2018,5,3,24,C,943.9989766839378,943.9989766839378,31.0,943.9989766839378,1475.0,0,0,0,0,0,0,0,0,1.0
2018-05-24,2018,5,3,24,D,2558.406304659497,2558.406304659497,39.0,2558.406304659497,205.0,0,0,0,0,0,0,0,0,0.0
2018-05-25,2018,5,4,25,A,196.72900550370926,196.72900550370926,20.0,196.72900550370926,6452.0,0,0,0,0,0,0,0,0,0.0
2018-05-25,2018,5,4,25,B,513.7013680216804,513.7013680216804,24.0,513.7013680216804,3447.0,0,0,0,0,0,0,0,0,0.0
2018-05-25,2018,5,4,25,C,946.6955183945106,946.6955183945106,31.0,946.6955183945106,1488.0,0,0,0,0,0,0,0,0,0.0
2018-05-25,2018,5,4,25,D,2478.5358354978343,2478.5358354978343,39.0,2478.5358354978343,215.0,0,0,0,0,0,0,0,0,0.0
2018-05-26,2018,5,5,26,A,196.0423569023572,196.0423569023572,20.0,196.0423569023572,6680.0,0,0,0,0,0,0,0,0,1.0
2018-05-26,2018,5,5,26,B,510.8972736335915,510.8972736335915,24.0,510.8972736335915,3539.0,0,0,0,0,0,0,0,0,1.0
2018-05-26,2018,5,5,26,C,943.9330085470084,943.420188034188,31.0,943.420188034188,1501.0,0,0,0,0,0,0,0,0,1.0
2018-05-26,2018,5,5,26,D,2521.138820346319,2521.138820346319,39.0,2521.138820346319,215.0,0,0,0,0,0,0,0,0,0.0
2018-05-27,2018,5,6,27,A,196.06601851851883,196.06601851851883,20.0,196.06601851851883,6642.0,0,0,0,0,0,0,0,0,1.0
2018-05-27,2018,5,6,27,B,510.98343545751646,510.98343545751646,24.0,510.98343545751646,5324.0,0,0,0,0,0,0,0,0,1.0
2018-05-27,2018,5,6,27,C,945.7095682210708,945.7095682210708,31.0,945.7095682210708,1507.0,0,0,0,0,0,0,0,0,1.0
2018-05-27,2018,5,6,27,D,2512.9018924731167,2512.9018924731167,39.0,2512.9018924731167,258.0,0,0,0,0,0,0,0,0,0.0
2018-05-28,2018,5,0,28,A,194.58033840947576,194.58033840947576,20.0,194.58033840947576,3929.0,0,0,0,0,0,0,0,0,0.0
2018-05-28,2018,5,0,28,B,508.5085009246418,508.4963650023117,24.0,508.4963650023117,5187.0,0,0,0,0,0,0,0,0,2.0
2018-05-28,2018,5,0,28,C,944.9576005291005,943.4341459836461,31.0,943.4341459836461,1647.0,0,0,0,0,0,0,0,0,3.0
2018-05-28,2018,5,0,28,D,2561.5472490601496,2561.263038533833,39.0,2561.263038533833,284.0,0,0,0,0,0,0,0,0,1.0
2018-05-29,2018,5,1,29,A,195.02568877551056,195.02568877551056,20.0,195.02568877551056,3405.0,0,0,0,0,0,0,0,0,0.0
2018-05-29,2018,5,1,29,B,512.2734037558686,512.2734037558686,24.0,512.2734037558686,3427.0,0,0,0,0,0,0,0,0,2.0
2018-05-29,2018,5,1,29,C,945.5158848167539,945.4809458987783,31.0,945.4809458987783,1654.0,0,0,0,0,0,0,0,0,2.0
2018-05-29,2018,5,1,29,D,2553.3602914347553,2553.3602914347553,39.0,2553.3602914347553,289.0,0,0,0,0,0,0,0,0,0.0
2018-05-30,2018,5,2,30,A,193.80598622190027,193.80598622190027,20.0,193.80598622190027,3203.0,0,0,0,0,0,0,0,0,0.0
2018-05-30,2018,5,2,30,B,512.7862494437028,512.7862494437028,24.0,512.7862494437028,3327.0,0,0,0,0,0,0,0,0,1.0
2018-05-30,2018,5,2,30,C,945.5158848167539,945.4809458987783,31.0,945.4809458987783,1643.0,0,0,0,0,0,0,0,0,3.0
2018-05-30,2018,5,2,30,D,2553.2230349412484,2553.2230349412484,39.0,2553.2230349412484,288.0,0,0,0,0,0,0,0,0,0.0
2018-05-31,2018,5,3,31,A,193.80598622190027,193.80598622190027,20.0,193.80598622190027,3697.0,0,0,0,0,0,0,0,0,0.0
2018-05-31,2018,5,3,31,B,512.2565839481333,512.2565839481333,24.0,512.2565839481333,4314.0,0,0,0,0,0,0,0,0,1.0
2018-05-31,2018,5,3,31,C,944.391694940476,944.3569379960317,31.0,944.3569379960317,1646.0,0,0,0,0,0,0,0,0,6.0
2018-05-31,2018,5,3,31,D,2553.491829004328,2553.491829004328,39.0,2553.491829004328,288.0,0,0,0,0,0,0,0,0,0.0
2018-06-01,2018,6,4,1,A,194.03105772005802,193.82989610389643,20.0,193.82989610389643,3681.0,0,0,0,0,0,0,0,0,5.0
2018-06-01,2018,6,4,1,B,512.6734389372227,512.6734389372227,24.0,512.6734389372227,4313.0,0,0,0,0,0,0,0,0,1.0
2018-06-01,2018,6,4,1,C,946.4283080023025,946.3937311456533,31.0,946.3937311456533,1597.0,0,0,0,0,0,0,0,0,3.0
2018-06-01,2018,6,4,1,D,2567.365076754385,2567.049287280701,39.0,2567.049287280701,277.0,0,0,0,0,0,0,0,0,2.0
2018-06-02,2018,6,5,2,A,193.45901005025158,193.25157286432196,20.0,193.25157286432196,3729.0,0,0,0,0,0,0,0,0,3.0
2018-06-02,2018,6,5,2,B,513.3320974842768,513.3320974842768,24.0,513.3320974842768,4329.0,0,0,0,0,0,0,0,0,1.0
2018-06-02,2018,6,5,2,C,946.4283080023025,946.4283080023025,31.0,946.4283080023025,1597.0,0,0,0,0,0,0,0,0,0.0
2018-06-02,2018,6,5,2,D,2567.365076754385,2567.365076754385,39.0,2567.365076754385,277.0,0,0,0,0,0,0,0,0,0.0
2018-06-03,2018,6,6,3,A,193.45901005025158,193.4000653266335,20.0,193.4000653266335,3727.0,0,0,0,0,0,0,0,0,7.0
2018-06-03,2018,6,6,3,B,513.8005618153366,513.7653035993741,24.0,513.7653035993741,4318.0,0,0,0,0,0,0,0,0,1.0
2018-06-03,2018,6,6,3,C,947.7725104993383,947.7650700231478,31.0,947.7650700231478,1588.0,0,0,0,0,0,0,0,0,1.0
2018-06-03,2018,6,6,3,D,2568.186754385964,2568.186754385964,39.0,2568.186754385964,277.0,0,0,0,0,0,0,0,0,0.0
2018-06-04,2018,6,0,4,A,193.43237878787906,193.43237878787906,20.0,193.43237878787906,3573.0,0,0,0,0,0,0,0,0,0.0
2018-06-04,2018,6,0,4,B,513.3923552425666,513.1482237871676,24.0,513.1482237871676,4298.0,0,0,0,0,0,0,0,0,2.0
2018-06-04,2018,6,0,4,C,949.3894421416232,947.8365319516405,31.0,947.8365319516405,1426.0,0,0,0,0,0,0,0,0,1.0
2018-06-04,2018,6,0,4,D,2568.0165021929815,2568.0165021929815,39.0,2568.0165021929815,194.0,0,0,0,0,0,0,0,0,0.0
2018-06-05,2018,6,1,5,A,193.6556218905475,193.6556218905475,20.0,193.6556218905475,3588.0,0,0,0,0,0,0,0,1,0.0
2018-06-05,2018,6,1,5,B,513.2862248062016,513.0768449612403,24.0,513.0768449612403,4306.0,0,0,0,0,0,0,0,1,4.0
