year,month,dayofweek,day,freight_value,competition_price,stock,black_friday,carnival,christmas,friday,mothers_day,new_year,others,valentines,base_cost,baseline_prices,baseline_orders,baseline_rewards,rl_prices,rl_orders,rl_actions,rl_rewards,group,type,price_range
2019,9,1,10,28.96422836384336,941.9951628787868,1377.0,0,0,0,0,0,0,0,0,770.6527609351076,963.3381525577732,4.76711463136553,1056.629146474297,886.2506750753737,5.898413909163537,4,852.6873520847207,electronics,cellphones,C
2019,9,2,11,28.844891399843807,941.8041275252513,1364.0,0,0,0,0,0,0,0,0,770.6529558846023,963.3372302092884,4.512468854628423,999.6434607237595,886.2508992672925,5.643751306343347,4,815.199437495863,electronics,cellphones,C
2019,9,3,12,29.028840570685862,941.2709798742128,1317.0,0,0,0,0,0,0,0,0,768.9394129292918,961.1810774823692,4.179645261341193,924.832218215109,884.2803248686855,5.308204253479744,4,766.3441343478219,electronics,cellphones,C
2019,9,4,13,29.104904840608693,951.5626705729153,1310.0,0,0,0,0,0,0,0,0,771.6696674636983,964.6005771681644,4.218658946425421,936.6933754574354,887.4201175832529,5.351322785483717,4,775.167761597654,electronics,cellphones,C
2019,9,5,14,29.16078992707056,948.6445823181972,1267.0,0,0,0,0,0,0,0,0,770.4641275781054,963.1051820824507,3.8224592205783665,847.8285053881542,886.0337467148211,4.953523071904783,4,716.9254205036825,electronics,cellphones,C
2019,9,6,15,29.677233290957588,948.1870385399284,1259.0,0,0,0,0,0,0,0,0,769.897840136775,962.376330650865,3.4069997220858568,756.8844892635796,885.3825161572912,4.536924446259491,4,658.5886150209286,electronics,cellphones,C
2019,9,0,16,29.186155278584145,948.358120721725,2244.0,0,0,0,0,0,0,0,0,769.3262223248094,961.6674133226784,5.293796348597425,1172.7206568327651,884.7251556735307,6.422964448961466,4,928.6648841031258,electronics,cellphones,C
2019,9,1,17,29.121123201892985,948.2363771978007,2260.0,0,0,0,0,0,0,0,0,767.8465214685302,959.846985168996,5.07032733180904,1121.1588257240169,979.004314872376,4.789183442220292,9,1150.739808922834,electronics,cellphones,C
2019,9,2,18,28.94121682329217,949.5012906593395,1231.0,0,0,0,0,0,0,0,0,769.0154553146839,961.2837358100217,4.30668785127591,952.6802546889946,884.3677736118864,5.435470052065284,4,784.3031888540789,electronics,cellphones,C
2019,9,3,19,28.837690950261567,950.1358258871104,1268.0,0,0,0,0,0,0,0,0,769.661893366092,962.0995417397901,4.094221907478641,905.9503418449256,885.1111773710057,5.224066648204371,4,753.7647736336306,electronics,cellphones,C
